,item,rate,num_rate,num_sold,price
1147,❀卍卐【小迷魚】男童棉衣中長款童裝冬裝外套兒童羽絨棉服中大童棉襖男,4.0,1,1,$647
1148,戶外衝鋒馬甲 防風防水軟殼馬甲 機能外套 背心外套 無袖外套 馬甲外套 男外套  防風外套 保暖外套 韓版休閒釣魚外套,5.0,4,27,$458
1149,現貨♈秋冬季毛衣男韓版寬松學院風無袖馬甲針織背心男ins潮男裝毛線衫,5.0,2,4,$315 - $430
1150,NIKE 無袖 背心 NSW SWOOSH TANK 黑 雙勾 上衣 男 (布魯克林) CQ5294-010,5.0,1,1,$780
1151,耐吉NIKE健身背心 三葉草Adidas純棉大碼運動背心男無袖T賉 跑步運動籃球田徑訓練無袖背心 PUMA寬鬆打底衫潮,4.0,1,2,$149
1152,﹊現貨實拍夏季新款網眼馬甲男寬松大碼戶外休閑旅游透氣薄馬夾釣魚攝影背心顯瘦,5.0,1,2,$218
1153,男短袖青年網紗透明透氣性感短袖圓領寬松T桖,5.0,1,1,$440
1154,蝦皮優選夏季網眼背心 運動上衣 男背心 運動背心 無袖 夏季健美背心 健身背心 夏日背心 快乾 彈力 工字背跨欄 路跑運動上衣,5.0,1,2,$133
1155,Sportsman 現貨 男士西裝馬甲男大碼秋季背心打底商務休閑韓版修身西服馬夾,5.0,1,2,$298
1156,【現貨秒殺】💕男 內衣 ▥❦♗2件男士冰絲背心隨心裁夏無痕大碼男士內衣男無袖修身運動打底衫,5.0,1,2,$58 - $99
1157,【新款 24H出貨】牛仔馬甲 外套 丹寧牛仔外套 潮牌背心馬甲 韓版馬甲 坎肩馬甲男 韓版寬松馬甲 運動無袖外套男,5.0,1,1,$264
1158,現貨實拍批發價2019夏季爆款歐美男士背心迷彩3D數碼漸變印花連帽無袖背心T恤男背心 運動背心 無袖T恤 速乾背心,5.0,1,1,$346
1159,男籃球服套裝定制男女兒童球衣路人王迷彩背心比賽隊服訓練服籃球服套裝 夏季比賽訓練服 運動背心加大款813,5.0,1,1,$211 - $333
1160,夏季無袖t恤男士運動背心男潮牌情侶卡通打底衫潮流港風坎肩外穿,5.0,1,1,$159
1161,*世偉運動精品* MIZUNO U2TA6A0119 男田徑服 特價三件1000,5.0,1,1,$390
1162,男士塑身衣大肚子神器瘦身衣收腹背心束腰定型夏季男束身塑胸束胸,4.0,1,1,$304 - $378
1163,蝦皮優選M-8XL 大尺碼男士鋪棉背心無袖棉衣 防風外套 保暖棉外套 時尚男背心 休閒潮流立領馬甲 情侶款羽絨背心保暖休閑馬甲,4.7,7,14,$399
1164,現貨✴冬季加絨加厚保暖背心男打底貼身男士保暖背心馬甲上衣大碼男內衣,5.0,1,4,$143 - $190
1165,蝦皮優選有間店🔹NIKE AS M NK AROLYR VEST 羽絨背心 男 AH0547010 保暖 禦寒,5.0,2,2,"$2,460"
1166,[熱銷/新品]男士無痕保暖背心加絨中厚緊身打底上衣男v領無袖德絨發熱內衣冬,5.0,1,1,$199 - $215
1167,現貨 Hot!廠家直銷多口袋純棉馬甲中老年男士大碼坎肩爸爸裝春秋釣魚攝影休閑馬甲男,5.0,1,1,$685
1168,【戶外速乾】PK健身潮牌原創中國力量國旗運動背心無袖帽衫速干T恤緊身背心男,4.0,1,1,$768 - $970
1169,♗2件裝 男士加絨保暖背心男加厚打底緊修身馬甲上衣大碼內衣男冬季透氣圓領素色休閒居家男士背心透氣素面內衣,5.0,1,1,$168 - $263
1170,精品實價商店 男士西裝馬甲韓版修身馬夾男薄格子馬甲男髮型師英倫休閒背心坎肩,5.0,2,13,$463
1171,運動 籃球 球服 套裝 男 nba 球星 訓練 背心 健身 速干 休閑 跑步 短褲,5.0,1,2,$165 - $250
1172,胖達）ADIDAS 基本款 連帽 羽絨 背心 保暖 背心 BQ2006 黑 男,5.0,2,2,"$3,112"
1173,✖♤鄂爾多斯市產中老年羊毛衫背心男V領馬甲爸爸裝針織加厚坎肩毛衣毛線坎肩衫馬甲保暖,5.0,1,1,$679
1174,馬甲男秋冬毛衣背心韓版V領修身無袖坎肩男棉毛線針織衫背心,5.0,1,1,$315
