,item,rate,num_product,num_sold,price
152,【§ 衫衫飾飾 §】10062【迷彩M-5XL號】個性新款潮男士水洗修身牛仔馬夾男迷彩韓版牛仔背心男馬甲男8S,4102,2805,249,$699
153,"【MY BABY】""國棉男仕無袖寬版背心""吸汗。透氣。舒適。柔軟。多色。附口袋。(寬版背心)",1367,266,244,$69
154,【瑞仁行】國綿大男竹紗背心801 (100元) 純棉 2801 國綿內衣 | 男內衣 | 男背心 | 吊嘎 | 國棉內衣,2036,56,240,$100
155,三花100%棉男性背心內衣 一件145元~(8811#)台北可面交,2855,260,237,$145
156,男士塑身衣 男式收腹背心 塑胸 束腰 減啤酒肚 強效收腹 輕薄透氣緊而不勒,847,14,230,$150
157,純棉圓領背心全棉彈力驚爆款無縫男士背心韓國日本潮流素面內衣內搭衣舒適透圓領無袖棉質非螺紋背心舒適彈力百搭夜店塑身 H02,3741,1684,228,$120
158,★韓之谷★滿額免運 現貨＜運動無袖背心＞連帽背心 彈性無袖上衣 純棉無袖 彈力沙灘坦克背心 白色帽T 黑色帽T 男女背心,8647,471,226,$268
159,【C.a生活小舖】＊超值組＊6件三槍牌宜而爽時尚羅紋型男無袖背心/男內衣M-XL,8409,556,226,$665
160,Honey Baby- NO.560 .兒童西裝 日式男童西裝.小禮服背心七分短褲.領帶.領結.襯衫-36~60下標區 ,1706,138,226,$790
161,【§ 衫衫飾飾 §】10062【3色M-8XL】超大碼加大碼男士牛仔馬甲加肥加大胖子牛仔背心8S,4092,2798,221,$890
162,19新款 adidas 愛迪達 背心馬甲 無袖外套 雙面穿 秋冬款 背心羽絨保暖棉服 男款 背心外套7188,1818,787,221,$585
163,"POLO PARTY*鍺離子男四角褲**買6件送1件, 買10送2或送背心1件-貼身款尺寸請選擇大一號-MIT台灣製",5174,445,221,$90
164,≡排汗專家≡【03311757】INSTAR 男女雙面穿籃球背心(台灣製 運動背心,35208,2379,220,$99
165,【紅豆坊】男涼感排汗背心內衣/HiCool涼感衣＊細肩/吊嘎＊清涼透氣/排濕熱 /細緻柔軟*台灣製M-XL,1984,111,216,$118
166,【珍珍的家】台灣製 254 男棉質寬肩無袖內衣 一體成形無接縫男棉質背心 男寬肩背心內衣 男無袖內衣大全美,7536,627,215,$95
167,【最強下殺！三件更划算！】圓領背心 素面背心 吊嘎 韓版無袖運動純棉吸濕排汗素色黑灰白男健身內搭打底K26-072,7245,166,213,$380
168,【C.a生活小舖】＊超值組＊6件三槍牌宜而爽時尚羅紋型男背心/男內衣M-2XL,8409,556,213,$630
169,男生圓領背心內衣 吸濕排汗 台灣製造 男生內衣 無袖 可外穿 白色 灰色 藍色 散熱快乾 無袖衛生衣 男內衣,924,215,211,$100
170,特價NIKEPRO緊身衣男裝T恤長袖nike緊身褲nike短袖nike背心adidas愛迪達運動服健身籃球打底褲速乾短褲,1686,73,201,$250
171,【珍珍的家】台灣製  男竹炭寬肩背心內衣9843  吸濕男竹碳纖維內衣 男竹炭背心 男內衣 男竹碳無袖內衣,7536,627,201,$95
172,★韓之谷★滿額免運 明星同款 連帽拉鍊背心 表演馬甲背心 純色背心馬甲 個性背心外套 運動背心男 棉質背心 男背心 三色,8646,473,200,$350
173,自拍網◎美姿美儀X型防駝背心D047-MZ02男女成人兒童挺胸帶美姿勢脊椎背部駝背矯正帶矯姿挺背帶滑鼠肩糾正帶學生,61705,4905,200,$135
174,&美學小屋& 防駝背心、男女兒童通用、駝背、兒童駝背、兒童坐姿、 成人駝背,327,324,198,$299
175,【送透明肩帶】無肩帶運動背心束胸 塑胸 Cosplay服裝 Cos男角必備/魔鬼粘 掛鉤款/吸汗透氣好穿/白黑/魔鬼氈,13504,292,197,$170
176,CPMAX 極速排汗收腹塑身衣 機能背心 男縮腹衣 束身衣 排汗衣 塑身衣 運動背心 健身背心 束腹衣 男背心VE08,23338,717,191,$99
177,[MAGIC 999]真男人 假女人必Buy 狂歡派對 舞會表演 肌肉 猛男裝 背心款式  優惠139NT.,4283,1421,191,$139
178,台灣現貨 VS歐美大牌風 女生睡衣 三件式 仿真絲 高級綢緞蕾絲性感吊帶背心➕短褲➕睡袍 冰絲 男朋友撲倒款,3012,307,188,$450
179,台灣製造 男生圓領涼感排汗機能背心內衣 可外穿 吸濕排汗 乾爽舒適不悶熱 細肩男生內衣 無袖內衣 運動 吊嘎NO.116,28043,296,184,$100
180,自拍網◎美姿美儀X型防駝背心D024-01男女成人兒童挺胸塑腹帶脊椎背部駝背矯正帶防駝背帶駝背剋星爆乳縮腰體雕帶滑鼠肩,61710,4910,180,$249
